trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
355,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,17,1.006187507,left,0.6824107,1,17,35,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
356,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,16,1.609649725,left,0.5032023,1,16,32,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
357,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.412602778,right,0.3696634,1,1,36,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
358,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,16,1.8726919,right,0.2697208,1,16,36,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
359,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,10,1.403772641,left,0.2370918,1,10,36,0,TRUE,13,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
360,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.008136425,left,0.4158411,1,1,37,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
361,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,9,1.839111986,right,0.4207629,0,9,37,1,TRUE,14,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
362,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,12,1.780924604,left,0.4496135,1,12,38,0,TRUE,15,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
363,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,10,1.633580491,right,0.2628908,1,10,26,1,TRUE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
364,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,13,1.838581138,left,0.2843964,1,13,31,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
365,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,16,1.590920886,right,0.3611052,0,16,44,1,TRUE,15,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
366,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,12,1.830803916,right,0.4117507,1,12,32,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
367,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,27,1.991505867,right,0.7165155,1,27,37,1,FALSE,15,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
368,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.905377621,right,0.5545432,0,1,36,1,FALSE,12,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
369,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.640862903,right,0.3209133,1,1,38,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
370,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,9,1.537508642,left,0.2993807,1,9,27,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
371,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,11,1.371443147,left,0.3207557,1,11,39,1,TRUE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
372,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,11,1.616941102,left,0.4898838,1,11,33,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
373,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.226347415,right,1.0207536,1,1,42,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
374,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,8,1.009096679,left,0.3143628,0,8,28,1,FALSE,7,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
375,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,19,1.845230063,right,0.4134013,1,19,45,0,TRUE,16,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
376,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,15,1.323583136,left,0.3874184,1,15,37,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
377,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,10,1.53084376,left,0.3235401,0,10,34,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
378,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,11,1.027714188,right,0.3300081,1,11,29,0,TRUE,8,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
379,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.383935903,right,0.468292,1,1,39,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
380,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.880775271,right,0.95627,1,1,40,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
381,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.51849287,left,0.5074885,1,1,41,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
382,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,10,1.321575886,left,0.4187988,1,10,30,1,TRUE,9,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
383,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,10,1.690050306,right,0.4058216,1,10,40,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
384,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,9,1.616992605,right,0.3059721,1,9,31,1,FALSE,9,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
385,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,8,1.169147482,right,0.0670777,0,8,32,1,FALSE,9,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
386,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.035356819,right,0.0233368,1,4,37,0,TRUE,13,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
387,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,3,1.178969549,left,0.4379663,1,3,38,1,TRUE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
388,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,9,1.834489109,right,0.4543772,1,9,41,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
389,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,8,1.411887507,right,0.4286167,1,8,42,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
390,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,1.72727392,left,0.3198627,0,2,39,1,FALSE,14,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
391,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,13,1.13473071,right,0.4040863,1,13,35,0,TRUE,11,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
392,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,15,1.550456705,left,0.4634454,0,15,33,1,FALSE,12,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
393,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,12,1.607849472,left,0.3122417,0,12,36,1,TRUE,12,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
394,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,15,1.425216629,right,0.3442012,1,15,37,0,TRUE,13,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
395,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,11,1.282092761,left,0.3253474,1,11,33,0,TRUE,10,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
396,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,14,1.610655246,left,0.3437426,1,14,38,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
397,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,7,1.963451535,left,0.5515302,0,7,43,1,FALSE,16,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
398,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,13,1.191074045,right,0.3510077,1,13,39,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
399,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.611827236,left,0.4893844,1,1,43,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
400,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,18,1.832194015,left,0.3576034,1,18,46,1,TRUE,17,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
401,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,14,1.407415013,left,0.7439816,1,14,38,1,TRUE,14,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
402,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,26,1.60091626,right,0.6402577,0,26,38,1,FALSE,15,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
403,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,10,1.621832687,left,0.2791819,1,10,34,1,TRUE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
404,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,29,1.15446225,left,0.4853024,1,29,39,0,TRUE,16,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
405,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,12,1.602217512,right,0.3242221,1,12,40,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
406,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.956784276,right,0.3821952,1,1,42,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
407,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.446925576,left,0.3453461,1,1,43,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
408,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,11,1.413547596,left,0.2839474,1,11,41,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
409,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,18,1.393065979,right,0.2025487,1,18,34,0,TRUE,13,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
410,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,10,1.548871165,left,0.3113184,1,10,42,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
411,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,28,1.669051605,left,0.3113199,1,28,40,1,TRUE,17,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
412,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,13,1.895259146,left,0.396546,1,13,39,1,FALSE,14,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
413,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.17434636,right,1.9240864,1,1,44,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
414,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,10,1.54694752,right,0.2987972,1,10,44,0,TRUE,17,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
415,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,9,1.138381761,right,0.4937703,1,9,35,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
416,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,27,1.621306228,left,0.2203366,0,27,41,1,FALSE,17,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
417,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,12,1.383771095,right,0.2409624,1,12,40,1,FALSE,14,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
418,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.350690266,left,0.9924052,0,1,44,1,FALSE,14,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
419,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,30,1.903279056,left,1.0553442,1,30,42,0,TRUE,18,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
420,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,5,1.436621319,left,0.4490681,1,5,40,0,TRUE,15,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
421,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,9,1.63730876,left,0.969984,1,9,45,1,TRUE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
422,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,17,1.955199747,right,0.4774162,1,17,35,1,TRUE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
423,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.503869507,left,0.2187671,1,1,45,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
424,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,8,1.227812548,left,0.2356743,1,8,46,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
425,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,9,1.004468715,left,0.2697139,0,9,43,1,FALSE,20,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
426,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,12,1.833426534,right,0.320217,1,12,44,0,TRUE,21,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
427,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,11,1.457388132,right,0.3189461,0,11,41,1,FALSE,14,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
428,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,16,1.322703482,left,0.3443486,1,16,36,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
429,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,15,1.375052791,left,0.3352698,1,15,37,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
430,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,29,1.140885179,right,0.6342343,1,29,43,1,TRUE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
431,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.304824117,right,0.408673,1,4,41,1,TRUE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
432,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,7,1.540553347,left,0.3537349,1,7,47,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
433,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,11,1.447229186,left,0.3813737,1,11,45,1,TRUE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
434,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,17,1.490698128,right,0.3447072,1,17,47,1,FALSE,17,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
435,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,14,1.57921284,left,0.2449205,1,14,38,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
436,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,28,1.258871738,left,0.4203143,1,28,44,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
437,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.9669328,right,0.3012917,1,1,46,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
438,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,27,1.871554859,right,0.3274375,1,27,45,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
439,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,26,1.132458758,right,0.314466,1,26,46,1,FALSE,19,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
440,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,10,1.169202554,left,0.7261902,0,10,46,1,FALSE,22,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
441,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,16,1.330711022,left,0.2895593,0,16,48,1,FALSE,17,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
442,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,3,1.904114536,left,0.3398334,1,3,42,1,FALSE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
443,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.536618881,left,0.2733388,1,1,47,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
444,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,6,1.975987765,left,0.1836071,1,6,48,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
445,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,8,1.966343861,left,0.3840922,1,8,36,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
446,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.487924106,right,0.9605155,0,2,43,1,FALSE,16,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
447,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.953580022,right,0.2530232,0,1,48,1,FALSE,14,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
448,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,5,1.910579435,left,0.053298,1,5,49,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
449,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,13,1.874312198,right,0.1549603,1,13,47,0,TRUE,23,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
450,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.814551474,left,0.3882099,0,4,50,1,FALSE,18,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
451,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,7,1.418410182,right,0.4086847,0,7,37,1,FALSE,11,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
452,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.176796139,right,0.1830492,1,4,49,0,TRUE,15,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
453,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,5,1.753245363,right,0.3578965,1,5,44,0,TRUE,17,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
454,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,13,1.156158385,left,0.2256447,1,13,39,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
455,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,12,1.118927446,right,0.235075,1,12,48,1,TRUE,24,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
456,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,12,1.902911713,left,0.2110351,1,12,40,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
457,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,11,1.3269733,left,0.2072069,1,11,41,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
458,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,11,1.423537979,right,0.1406459,1,11,49,1,FALSE,24,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
459,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,10,1.749683305,left,0.5209002,1,10,42,1,FALSE,14,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
460,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,7,1.985998052,right,0.4710663,0,7,51,0,TRUE,19,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
461,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,10,1.151113686,right,0.3270679,1,10,38,0,TRUE,12,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
462,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.700837421,left,0.8651222,0,3,50,1,TRUE,16,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
463,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,19,1.831831775,right,0.7372892,0,19,49,0,TRUE,18,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
