trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
107,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.858830237,left,0.3404981,1,1,11,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
108,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,6,1.391441871,right,0.2756097,1,6,9,0,TRUE,5,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
109,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,3,1.162464155,right,0.3134988,1,3,9,1,TRUE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
110,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.636993623,left,0.3066546,1,1,12,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
111,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.505143947,left,0.3063404,1,1,13,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
112,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.545420815,left,0.6009801,1,1,14,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
113,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,11,1.859185556,right,0.3016711,0,11,9,1,TRUE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
114,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,8,1.557983712,right,0.193284,1,8,12,0,TRUE,4,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
115,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,6,1.657660901,right,0.2188257,1,6,10,1,TRUE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
116,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,5,1.682862236,right,1.2980571,1,5,11,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
117,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,2,1.084295345,left,0.252304,1,2,10,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
118,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,19,1.264669672,left,0.3381217,1,19,9,0,FALSE,5,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
119,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,16,1.118884278,right,0.3762898,0,16,12,1,FALSE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
120,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,14,1.619003701,right,0.2773736,1,14,10,0,TRUE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
121,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,1,1.219791132,right,0.5154916,1,1,11,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
122,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,4,1.82671913,right,0.7243183,1,4,12,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
123,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,18,1.273364896,right,0.7618066,1,18,10,1,TRUE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
124,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,3,1.016012711,left,0.3132905,0,3,13,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
125,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,5,1.491431866,right,0.1505776,1,5,10,1,TRUE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
126,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,1,1.837577465,right,0.1626251,0,1,12,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
127,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,7,1.768596007,left,0.4787414,1,7,13,1,TRUE,5,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
128,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,6,1.363471051,right,0.242342,0,6,15,1,FALSE,8,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
129,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,6,1.232175524,right,0.2949745,0,6,14,1,FALSE,5,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
130,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,6,1.395102567,right,0.2566929,1,6,14,0,TRUE,5,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
131,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,13,1.226161677,right,0.6751042,0,13,11,1,TRUE,5,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
132,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,9,1.9671759,right,0.2598112,0,9,16,0,TRUE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
133,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,8,1.436578596,left,0.1727922,1,8,11,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
134,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,17,1.569663201,right,0.4268653,1,17,11,1,FALSE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
135,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,4,1.6085166,left,0.5235471,1,4,13,0,TRUE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
136,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,7,1.527854317,left,0.5075724,1,7,12,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
137,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,6,1.954356098,right,0.2548335,1,6,13,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
138,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,16,1.618384265,left,0.2003969,1,16,12,0,TRUE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
139,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.912152009,left,0.609815,1,1,15,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
140,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,15,1.930612803,right,0.3990309,1,15,13,1,TRUE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
141,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.638551705,right,0.2606732,1,4,11,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
142,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,3,1.304240239,left,0.2923412,1,3,14,1,TRUE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
143,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,12,1.373416549,right,0.4772574,1,12,17,0,FALSE,9,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
144,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,19,1.809001769,left,0.3485313,1,19,13,0,TRUE,6,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
145,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,18,1.670334895,left,0.7709546,1,18,14,1,TRUE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
146,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.494328532,left,0.8220477,1,1,16,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
147,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,14,1.726375233,right,0.3663514,1,14,14,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
148,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,5,1.539803936,left,0.3266798,1,5,15,1,TRUE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
149,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,5,1.233157995,left,0.2292205,1,5,14,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
150,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,4,1.228833532,right,0.2819823,1,4,16,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
151,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,11,1.437088325,left,0.549304,1,11,18,1,TRUE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
152,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,10,1.017213044,left,0.3224796,1,10,19,1,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
153,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,9,1.576471515,right,0.3070828,1,9,20,1,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
154,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.326792646,right,0.2639484,1,4,15,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
155,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,3,1.337705712,right,0.3793864,1,3,17,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
156,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,17,1.993043856,left,0.1815685,1,17,15,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
157,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,1.078951711,left,0.3415771,1,2,18,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
158,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,16,1.140540496,right,0.3624952,1,16,12,1,FALSE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
159,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,1,1.853932678,right,0.4261588,0,1,19,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
160,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,13,1.077952465,right,0.30332,1,13,15,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
161,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.689385353,right,0.2578906,1,3,12,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
162,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,2,1.698106934,left,0.2977688,1,2,15,1,FALSE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
163,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,1.916207292,right,0.312906,1,2,13,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
164,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,3,1.1853692,right,0.3054956,1,3,16,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
165,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.464718611,right,0.3264815,1,1,14,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
166,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.261537228,left,0.3357307,1,1,17,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
167,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,15,1.510259818,right,0.2781428,0,15,13,1,FALSE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
168,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.342969575,left,0.3099625,1,1,15,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
169,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,1.299849556,right,0.9148078,0,1,16,1,FALSE,6,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
170,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,1,1.686857153,left,0.3289081,0,1,16,1,FALSE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
171,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,9,1.540457896,right,0.1455894,1,9,15,0,TRUE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
172,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,16,1.554483103,right,0.5263009,1,16,16,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
173,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.0017417,left,0.321291,1,1,18,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
174,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.932028574,left,0.3144624,0,1,19,1,FALSE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
175,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,4,1.621578179,right,0.2536641,1,4,20,0,TRUE,7,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
176,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,3,1.800639429,left,0.2323466,0,3,21,1,TRUE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
177,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,12,1.122857148,right,0.2993541,1,12,16,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
178,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,6,1.733187167,right,0.3042212,0,6,22,0,TRUE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
179,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,15,1.687849605,right,0.1993723,1,15,17,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
180,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,18,1.228291417,left,0.1752167,0,18,14,0,TRUE,7,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
181,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,4,1.028439791,left,0.3314794,1,4,17,0,TRUE,7,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
182,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,21,1.734721658,left,0.1727047,1,21,15,0,FALSE,7,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
183,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,20,1.956604368,right,0.2556202,1,20,16,1,TRUE,8,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
184,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,8,1.351833197,right,0.3460184,1,8,21,1,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
185,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.098659556,left,0.3166502,1,2,17,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
186,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,14,1.476058485,right,0.2973417,0,14,18,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
187,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,7,1.071127666,left,0.2018346,1,7,22,1,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
188,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,4,1.44832125,right,0.2617756,0,4,17,0,TRUE,5,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
189,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.058026944,right,0.3958415,0,1,18,1,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
190,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,17,1.163650775,left,0.1945884,1,17,19,0,TRUE,8,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
191,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,7,1.976523799,left,0.0730958,1,7,18,0,FALSE,5,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
192,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.413096265,left,0.4749398,0,4,19,0,TRUE,4,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
193,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,6,1.994952701,left,0.6058192,0,6,23,1,FALSE,10,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
194,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,9,1.247311177,left,0.2929444,1,9,23,0,FALSE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
195,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,16,1.633778577,left,0.3205913,1,16,20,1,TRUE,9,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
196,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,9,1.357793003,left,0.4137369,0,9,24,0,TRUE,11,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
197,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,7,1.066927434,left,0.791687,1,7,20,0,FALSE,4,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
198,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,11,1.47643574,left,0.2782491,1,11,17,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
199,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,8,1.524207706,left,0.1445424,1,8,24,1,TRUE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
200,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,15,1.333921273,left,0.0434606,0,15,21,1,FALSE,9,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
201,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,10,1.720098964,right,0.2575604,1,10,18,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
202,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,6,1.03732192,left,0.5362308,1,6,21,1,TRUE,5,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
203,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,19,1.104070775,right,0.2304513,1,19,17,1,FALSE,8,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
204,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,18,1.291651618,left,0.2333944,0,18,18,1,FALSE,8,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
205,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,8,1.987347525,left,0.2192378,1,8,16,1,TRUE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
206,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,18,1.000832673,right,0.2248905,1,18,22,0,TRUE,10,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
207,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,17,1.747433563,right,0.3574546,1,17,23,1,TRUE,11,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
208,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,3,1.264577069,left,0.3211543,1,3,18,1,TRUE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
209,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,6,1.337596964,right,0.2391506,1,6,19,1,TRUE,6,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
210,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,21,1.873575275,left,0.3006663,1,21,19,0,TRUE,9,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
211,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,7,1.935068825,right,0.3110694,1,7,25,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
212,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,6,1.661565824,left,0.2633674,1,6,26,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
213,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,5,1.021465248,right,0.3131967,1,5,22,1,FALSE,5,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
214,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,1.936614214,left,1.2871725,0,2,19,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
215,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,20,1.660733581,right,0.5482177,1,20,20,1,TRUE,10,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
