trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
412,"['high', 2, 'high']",2,black,0.071265888,135,left,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_135_down,white_high_45_down,10,1.383437009,0.2485626,left,0.0638014,1,10,22,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
413,"['high', 3, 'high']",3,white,0.051339574,45,left,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_up,black_high_135_up,6,1.665868898,0.246737,left,0.1715266,1,6,22,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
414,"['med', 1, 'low']",1,black,0.758477409,135,left,up,med,low,white_low_135-white_low_45-black_low_45-black_low_135,black_med_135_up,white_med_45_up,24,1.723375662,0.246784,left,0.5909432,1,24,28,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
415,"['low', 2, 'high']",2,white,0.148760064,45,left,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_45_down,black_low_135_down,8,1.67469225,0.2467796,left,0.1285713,1,8,27,1,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
416,"['low', 3, 'low']",3,black,0.882171741,135,left,up,low,low,white_low_45-black_low_45-white_low_135-black_low_135,black_low_135_up,white_low_45_up,7,1.940855778,0.2485487,right,0.0305874,0,7,20,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
417,"['high', 2, 'low']",2,white,0.166442568,45,left,down,high,low,black_low_135-white_low_135-white_low_45-black_low_45,white_high_45_down,black_high_135_down,9,1.552824691,0.248546,left,0.0812671,1,9,21,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
418,"['low', 1, 'low']",1,black,0.717087388,45,right,up,low,low,black_low_45-white_low_135-white_low_45-black_low_135,black_low_45_up,white_low_135_up,17,1.422979644,0.2466424,left,0.0435235,0,17,23,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
419,"['med', 2, 'high']",2,white,0.297838816,45,left,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_45_down,black_med_135_down,8,1.580655421,0.2485518,right,0.1198634,0,8,24,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
420,"['med', 3, 'low']",3,white,0.604710712,135,right,down,med,low,black_low_45-black_low_135-white_low_45-white_low_135,white_med_135_down,black_med_45_down,7,1.585863422,0.2467864,right,0.3289338,1,7,22,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
421,"['high', 1, 'high']",1,white,0.15707296,45,left,up,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_up,black_high_135_up,13,1.061958771,0.248556,right,3.3244665,0,13,19,1,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
422,"['low', 2, 'low']",2,black,0.748364138,45,right,down,low,low,white_low_135-black_low_135-white_low_45-black_low_45,black_low_45_down,white_low_135_down,22,1.443762505,0.2485521,left,0.2035239,0,22,25,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
423,"['high', 2, 'low']",2,black,0.232647168,135,left,up,high,low,white_low_135-black_low_45-white_low_45-black_low_135,black_high_135_up,white_high_45_up,8,1.747799598,0.2485421,right,0.0362123,0,8,22,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
424,"['med', 1, 'low']",1,white,0.610140364,45,left,down,med,low,black_low_135-black_low_45-white_low_45-white_low_135,white_med_45_down,black_med_135_down,23,1.40019227,0.2485537,left,0.0772888,1,23,29,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
425,"['high', 3, 'high']",3,white,0.584524341,135,right,up,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_135_up,black_high_45_up,5,1.97411043,0.2503019,right,0.0348671,1,5,23,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
426,"['high', 2, 'high']",2,white,0.421915349,135,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_up,black_high_45_up,9,1.564058292,0.2485205,right,0.5574906,1,9,23,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
427,"['med', 2, 'low']",2,black,0.311420359,45,right,up,med,low,black_low_135-black_low_45-white_low_45-white_low_135,black_med_45_up,white_med_135_up,5,1.560748458,0.2485309,left,0.1853081,0,5,27,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
428,"['med', 2, 'high']",2,black,0.303068849,45,right,down,med,high,white_high_135-black_high_135-black_high_45-white_high_135,black_med_45_down,white_med_135_down,11,1.619761259,0.2485378,right,0.287437,1,11,25,0,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
429,"['med', 1, 'low']",1,black,0.135924429,135,left,down,med,low,black_low_45-black_low_135-white_low_45-white_low_135,black_med_135_down,white_med_45_down,22,1.793939966,0.2485459,right,0.3114753,0,22,30,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
430,"['high', 3, 'high']",3,black,0.201560873,45,right,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_45_down,white_high_135_down,4,1.452555741,0.2467659,right,0.4046029,1,4,24,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
431,"['med', 1, 'high']",1,black,0.778212807,135,left,up,med,high,white_high_135-black_high_45-white_high_135-black_high_135,black_med_135_up,white_med_45_up,24,1.905632587,0.2485446,right,0.6012385,0,24,24,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
432,"['med', 2, 'high']",2,white,0.42544039,135,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_135_down,black_med_45_down,10,1.845523846,0.248544,right,0.0834871,1,10,26,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
433,"['med', 2, 'low']",2,black,0.117595933,135,left,down,med,low,black_low_45-white_low_45-black_low_135-white_low_135,black_med_135_down,white_med_45_down,8,1.181999217,0.2470616,left,1.730377,1,8,28,0,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
434,"['low', 2, 'low']",2,black,0.847279959,45,right,down,low,low,white_low_45-black_low_45-black_low_135-white_low_135,black_low_45_down,white_low_135_down,25,1.801292823,0.248559,right,0.0275052,1,25,26,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
435,"['med', 2, 'high']",2,white,0.43859279,135,right,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_135_down,black_med_45_down,9,1.092019674,0.2485587,right,0.7012594,1,9,27,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
436,"['high', 2, 'low']",2,white,0.968621991,135,right,down,high,low,black_low_135-black_low_45-white_low_45-white_low_135,white_high_135_down,black_high_45_down,11,1.986151076,0.2485383,right,0.2093129,1,11,23,0,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
437,"['high', 3, 'high']",3,black,0.007029994,45,right,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_45_down,white_high_135_down,3,1.156315916,0.2485572,right,1.0340893,1,3,25,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,6,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
438,"['med', 3, 'high']",3,black,0.47511398,45,right,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_45_up,white_med_135_up,7,1.336698802,0.2467706,left,1.0469767,0,7,25,1,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
439,"['low', 2, 'high']",2,black,0.46153596,45,right,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,black_low_45_up,white_low_135_up,7,1.112985692,0.2485323,right,0.074991,1,7,28,1,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
440,"['low', 1, 'low']",1,white,0.15402175,45,left,up,low,low,black_low_135-white_low_135-white_low_45-black_low_45,white_low_45_up,black_low_135_up,20,1.621175542,0.2467805,left,0.3443308,1,20,24,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
441,"['low', 2, 'low']",2,black,0.869628962,45,right,up,low,low,black_low_45-white_low_45-white_low_135-black_low_135,black_low_45_up,white_low_135_up,24,1.598770369,0.2485596,right,0.1269708,1,24,27,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
442,"['med', 3, 'low']",3,white,0.132463578,45,left,down,med,low,black_low_135-black_low_45-white_low_45-white_low_135,white_med_45_down,black_med_135_down,6,1.704639474,0.2485351,left,0.1170563,1,6,23,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
443,"['low', 1, 'low']",1,white,0.039628207,45,left,down,low,low,white_low_135-black_low_45-black_low_135-white_low_45,white_low_45_down,black_low_135_down,19,1.743028701,0.2485506,left,0.2475079,1,19,25,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
444,"['med', 1, 'high']",1,black,0.107085714,45,right,down,med,high,black_high_45-white_high_135-black_high_135-white_high_135,black_med_45_down,white_med_135_down,27,1.351936804,0.2488355,right,0.137386,1,27,25,0,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
445,"['low', 1, 'low']",1,black,0.449168011,135,left,up,low,low,white_low_135-black_low_45-white_low_45-black_low_135,black_low_135_up,white_low_45_up,18,1.230000072,0.2470444,right,0.0390428,0,18,26,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
446,"['low', 3, 'low']",3,white,0.719757053,135,right,up,low,low,black_low_135-black_low_45-white_low_45-white_low_135,white_low_135_up,black_low_45_up,10,1.225965883,0.2502882,right,0.1600142,1,10,21,0,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
447,"['low', 2, 'low']",2,black,0.977155146,135,left,down,low,low,black_low_135-black_low_45-white_low_45-white_low_135,black_low_135_down,white_low_45_down,23,1.313829092,0.2484926,right,0.2437169,0,23,28,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
448,"['low', 2, 'low']",2,white,0.715291829,45,left,down,low,low,black_low_135-black_low_45-white_low_135-white_low_45,white_low_45_down,black_low_135_down,26,1.400722124,0.2467745,left,0.3775503,1,26,29,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
449,"['low', 3, 'high']",3,black,0.004377023,135,left,up,low,high,white_high_135-black_high_135-black_high_45-white_high_135,black_low_135_up,white_low_45_up,6,1.53795285,0.2467807,right,0.0476698,0,6,25,0,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
450,"['high', 3, 'high']",3,black,0.412031633,135,left,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,black_high_135_down,white_high_45_down,2,1.658034234,0.250287,right,0.7125412,0,2,26,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,7,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
451,"['low', 1, 'low']",1,white,0.615578894,45,left,down,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_45_down,black_low_135_down,21,1.647570231,0.2485546,left,0.3275877,1,21,27,0,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
452,"['med', 1, 'low']",1,black,0.051677218,45,right,up,med,low,black_low_135-white_low_45-white_low_135-black_low_45,black_med_45_up,white_med_135_up,25,1.890325735,0.2485523,right,0.190573,1,25,31,0,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
453,"['med', 3, 'high']",3,black,0.949549324,135,left,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_135_down,white_med_45_down,10,1.355741425,0.2485503,right,0.3107871,0,10,26,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,9,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
454,"['med', 2, 'high']",2,white,0.93280741,45,left,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_45_down,black_med_135_down,8,1.578551876,0.2485496,left,0.290254,1,8,28,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
455,"['med', 2, 'low']",2,black,0.505708199,45,right,down,med,low,black_low_45-black_low_135-white_low_135-white_low_45,black_med_45_down,white_med_135_down,7,1.027383212,0.2485532,left,0.5957138,0,7,29,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,15,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
456,"['low', 1, 'low']",1,white,0.966336309,45,left,up,low,low,white_low_135-black_low_135-black_low_45-white_low_45,white_low_45_up,black_low_135_up,20,1.260339606,0.2485457,left,0.1269592,1,20,28,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
457,"['med', 2, 'high']",2,white,0.098778624,45,left,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_45_up,black_med_135_up,7,1.153448724,0.2485337,left,0.2908013,1,7,29,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
458,"['high', 2, 'high']",2,black,0.558556367,45,right,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_45_down,white_high_135_down,8,1.946865451,0.248549,right,1.6035192,1,8,24,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
459,"['med', 1, 'low']",1,black,0.587302209,45,right,up,med,low,black_low_135-white_low_45-black_low_45-white_low_135,black_med_45_up,white_med_135_up,24,1.613374583,0.2467627,right,0.1980155,1,24,32,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
460,"['low', 1, 'high']",1,white,0.062928373,135,right,down,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_135_down,black_low_45_down,22,1.425552329,0.2488196,right,0.3885618,1,22,18,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
461,"['med', 3, 'low']",3,white,0.736510481,45,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,white_med_45_up,black_med_135_up,5,1.461360106,0.2485359,left,0.4045561,1,5,24,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,8,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
462,"['low', 3, 'high']",3,white,0.927865011,45,left,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,white_low_45_up,black_low_135_up,9,1.618134698,0.2488162,left,0.0540864,1,9,26,0,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
463,"['low', 3, 'high']",3,black,0.243208336,135,left,up,low,high,white_high_135-black_high_135-white_high_135-black_high_45,black_low_135_up,white_low_45_up,8,1.55899987,0.2485282,left,0.3782484,1,8,27,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
464,"['high', 3, 'high']",3,white,0.40054909,45,left,up,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_45_up,black_high_135_up,5,1.354085004,0.2502758,right,0.0417807,0,5,27,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
465,"['med', 1, 'high']",1,white,0.968033436,135,right,up,med,high,white_high_135-black_high_45-white_high_135-black_high_135,white_med_135_up,black_med_45_up,26,1.205500038,0.2485462,right,0.3794408,1,26,26,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
466,"['high', 3, 'high']",3,black,0.874787862,45,right,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_45_down,white_high_135_down,8,1.178062389,0.2485401,left,0.1087432,0,8,28,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,7,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
467,"['med', 2, 'high']",2,white,0.818582251,135,right,up,med,high,white_high_135-black_high_135-black_high_45-white_high_135,white_med_135_up,black_med_45_up,6,1.343264498,0.2485375,left,0.0903569,0,6,30,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
468,"['low', 2, 'high']",2,black,0.527274181,45,right,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_45_down,white_low_135_down,6,1.994873835,0.2488239,left,0.1058533,0,6,29,1,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
469,"['low', 1, 'low']",1,black,0.711776713,135,left,up,low,low,white_low_135-black_low_135-white_low_45-black_low_45,black_low_135_up,white_low_45_up,19,1.245535822,0.2488268,left,1.2584569,1,19,29,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
470,"['high', 1, 'high']",1,white,0.677300804,135,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_down,black_high_45_down,16,1.790181334,0.248556,right,0.2655332,1,16,20,0,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
471,"['low', 1, 'high']",1,white,0.106954202,45,left,up,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_45_up,black_low_135_up,21,1.026090674,0.2485447,left,0.0054322,1,21,19,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,5,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
472,"['high', 3, 'low']",3,black,0.079352057,135,left,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_135_down,white_high_45_down,11,1.18115019,0.2485294,right,0.3319001,0,11,25,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
473,"['low', 2, 'high']",2,black,0.66455748,135,left,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_135_up,white_low_45_up,9,1.438823239,0.25029,left,0.1934381,1,9,30,0,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
474,"['high', 1, 'high']",1,white,0.657325771,135,right,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_135_down,black_high_45_down,15,1.193340429,0.2485329,right,0.6012722,1,15,21,1,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
475,"['low', 1, 'low']",1,black,0.296956502,135,left,down,low,low,black_low_135-white_low_45-white_low_135-black_low_45,black_low_135_down,white_low_45_down,18,1.42230763,0.2488276,right,0.517326,0,18,30,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,15,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
476,"['high', 2, 'low']",2,black,0.247219391,135,left,down,high,low,black_low_45-black_low_135-white_low_135-white_low_45,black_high_135_down,white_high_45_down,10,1.582509823,0.2485386,left,0.0438943,1,10,24,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
477,"['med', 1, 'high']",1,black,0.33833637,135,left,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_135_up,white_med_45_up,25,1.973565473,0.2485478,left,0.0584164,1,25,27,1,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
478,"['high', 1, 'high']",1,white,0.358458785,45,left,down,high,high,white_high_135-black_high_135-white_high_135-black_high_45,white_high_45_down,black_high_135_down,14,1.590907597,0.2485436,right,0.4046654,0,14,22,1,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
479,"['high', 3, 'high']",3,white,0.629476005,45,left,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_45_up,black_high_135_up,11,1.337695374,0.2485499,left,0.1119133,1,11,29,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,8,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
480,"['low', 3, 'high']",3,black,0.051273984,45,right,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_45_down,white_low_135_down,7,1.497910349,0.2485538,left,0.7403977,0,7,28,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
481,"['low', 2, 'high']",2,white,0.382792137,45,left,up,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_45_up,black_low_135_up,8,1.217135358,0.2485563,left,0.1855492,1,8,31,1,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
482,"['low', 2, 'low']",2,white,0.944281825,135,right,down,low,low,white_low_45-white_low_135-black_low_135-black_low_45,white_low_135_down,black_low_45_down,25,1.367344312,0.2467472,right,0.439157,1,25,30,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
483,"['low', 2, 'low']",2,black,0.036793708,45,right,down,low,low,black_low_135-white_low_45-black_low_45-white_low_135,black_low_45_down,white_low_135_down,24,1.983818161,0.2485535,right,0.151956,1,24,31,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,11,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
484,"['med', 3, 'high']",3,white,0.563441663,135,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_135_down,black_med_45_down,13,1.205974284,0.2488215,right,0.384463,1,13,27,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,10,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
485,"['low', 2, 'high']",2,white,0.283244577,135,right,down,low,high,white_high_135-white_high_135-black_high_45-black_high_135,white_low_135_down,black_low_45_down,7,1.411842288,0.2485484,right,0.2855986,1,7,32,1,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
486,"['med', 2, 'high']",2,white,0.055682099,135,right,up,med,high,black_high_45-white_high_135-black_high_135-white_high_135,white_med_135_up,black_med_45_up,9,1.364283765,0.2485403,right,0.4650374,1,9,31,0,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
